data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-06-25 18:50:35.802517;1720;São Paulo;Maurício Peçanha;Smartwatch QCY;Stephanie Tenorio;feminino;pix
2026-06-25 19:26:33.589986;1721;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Rose Miles;feminino;dinheiro
2026-06-26 09:58:33.129308;1722;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Elizabeth Walker;feminino;boleto
2026-06-26 12:27:36.211022;1723;Natal;João Pedro;Smartphone Samsung Galaxy;Frank Garcia;masculino;dinheiro
2026-06-26 12:46:35.330380;1724;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Betty Soderquist;feminino;cartão de crédito
2026-06-26 12:49:33.870398;1725;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Gaylord Seay;masculino;pix
2026-06-26 14:04:33.827152;1726;Recife;Carlos Silva;SmartTV OLED 4k TCL;Kimberly Wright;feminino;dinheiro
2026-06-26 14:59:33.358074;1727;Recife;Carlos Silva;Geladeira Eletrolux;Rachel Oliver;feminino;dinheiro
2026-06-26 18:14:34.531838;1728;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Maureen Griswold;feminino;pix
2026-06-26 19:33:32.527519;1729;Recife;Carlos Silva;Smartwatch QCY;Irene Wagoner;feminino;boleto
2026-06-27 13:18:32.276901;1730;Fortaleza;Matheus Pereira;Smartwatch QCY;Margaret Hively;feminino;boleto
2026-06-27 13:22:35.904547;1731;Salvador;Carla Montenegro;PlayStation 5;Jill Hollingsworth;feminino;pix
2026-06-27 18:58:33.797670;1732;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Joseph Brown;masculino;boleto
2026-06-28 09:53:34.746824;1733;Recife;Carlos Silva;Smartphone Samsung Galaxy;Shawn Petty;feminino;boleto
2026-06-28 11:00:33.364397;1734;Salvador;Francisco José;SmartTV OLED 4k TCL;Robert Pettis;masculino;boleto
2026-06-28 12:21:36.536621;1735;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Raymond Davis;masculino;boleto
2026-06-28 16:39:35.676313;1736;Salvador;Carla Montenegro;Smartwatch QCY;Jeffrey Ballance;masculino;dinheiro
2026-06-28 17:30:32.256091;1737;Salvador;Carla Montenegro;Smartwatch QCY;Nicole Honeywell;feminino;pix
2026-06-28 18:23:34.360809;1738;Salvador;Francisco José;PlayStation 5;Gwendolyn Spaulding;feminino;dinheiro
2026-06-28 19:48:34.019717;1739;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Robert Thielman;masculino;pix
2026-06-29 10:01:32.545682;1740;Natal;Clara Neves;SmartTV OLED 4k TCL;Hazel Porter;feminino;dinheiro
2026-06-29 12:30:34.832067;1741;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Wade Benson;masculino;pix
2026-06-29 13:43:33.723129;1742;Natal;João Pedro;Smartwatch QCY;June Ramos;feminino;cartão de crédito
2026-06-29 14:05:36.557073;1743;Fortaleza;Ana Oliveira;Geladeira Eletrolux;David Spivey;masculino;pix
2026-06-29 14:18:35.324903;1744;Natal;Clara Neves;Geladeira Eletrolux;Jennifer Jacobs;feminino;cartão de crédito
2026-06-29 15:27:35.642321;1745;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Lamont Siegal;masculino;dinheiro
2026-06-29 17:29:35.483571;1746;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Gail White;feminino;pix
2026-06-29 18:11:35.774046;1747;São Paulo;Floriana Peixoto;Smartwatch QCY;Susan Marcum;feminino;boleto
2026-06-29 20:27:32.335734;1748;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Annetta Walsh;feminino;pix
2026-06-30 13:17:36.111491;1749;Salvador;Francisco José;SmartTV OLED 4k TCL;Peggy Clarno;feminino;boleto
2026-06-30 14:53:35.272573;1750;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Elmer Jones;masculino;pix
2026-06-30 15:28:32.241771;1751;Recife;Fernanda Costa;Smartwatch QCY;Mark Leffler;masculino;boleto
2026-06-30 15:58:32.976009;1752;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Laura Beaudreault;feminino;dinheiro
2026-06-30 19:30:36.273278;1753;Recife;Carlos Silva;PlayStation 5;Carmen Earley;feminino;cartão de crédito
2026-06-30 19:38:36.154912;1754;Natal;João Pedro;PlayStation 5;Charles Smith;masculino;pix
2026-06-30 20:31:35.491959;1755;Natal;João Pedro;Smartphone Samsung Galaxy;Debra Barker;feminino;pix
2026-07-01 13:03:33.443430;1756;Natal;João Pedro;Smartwatch QCY;Anne Garland;feminino;boleto
2026-07-01 13:58:34.038607;1757;Natal;João Pedro;Smartwatch QCY;Joseph Mulder;masculino;cartão de crédito
2026-07-01 14:48:32.482768;1758;Natal;Clara Neves;Smartphone Samsung Galaxy;Marsha Hofheimer;feminino;pix
2026-07-02 12:41:36.395413;1759;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Dorothy Wood;feminino;pix
2026-07-02 13:26:33.825864;1760;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Minnie Whitten;feminino;pix
2026-07-03 09:57:35.891738;1761;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Nancy Pratt;feminino;pix
2026-07-03 10:17:34.176585;1762;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Mary Macfarlane;feminino;dinheiro
2026-07-03 10:46:35.737465;1763;Salvador;Francisco José;PlayStation 5;Joshua Sur;masculino;pix
2026-07-03 11:40:35.718685;1764;Recife;Carlos Silva;Geladeira Eletrolux;Michael Combs;masculino;pix
2026-07-03 12:20:32.997236;1765;Recife;Carlos Silva;PlayStation 5;Katie Watson;feminino;cartão de crédito
2026-07-03 14:31:35.570979;1766;Salvador;Francisco José;Smartphone Samsung Galaxy;Christina Vassallo;feminino;pix
2026-07-03 14:46:36.087185;1767;Natal;Clara Neves;Geladeira Eletrolux;Margaret Flores;feminino;boleto
2026-07-03 14:48:34.238882;1768;Natal;João Pedro;Smartwatch QCY;David Evans;masculino;boleto
2026-07-03 15:38:33.256950;1769;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Kathy Anderson;feminino;pix
2026-07-03 16:46:32.658256;1770;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Jack Coleman;masculino;dinheiro
2026-07-03 16:58:33.709208;1771;São Paulo;Floriana Peixoto;Smartwatch QCY;Chuck Hill;masculino;dinheiro
2026-07-04 19:06:36.388849;1772;Recife;Fernanda Costa;Geladeira Eletrolux;Joseph Jelks;masculino;cartão de crédito
2026-07-05 14:01:34.181245;1773;Salvador;Carla Montenegro;PlayStation 5;Harlan Moore;masculino;dinheiro
2026-07-05 14:21:35.371164;1774;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Lisa Hamilton;feminino;cartão de crédito
2026-07-05 15:31:35.013620;1775;Fortaleza;Matheus Pereira;Geladeira Eletrolux;David Golden;masculino;boleto
2026-07-05 16:31:34.192693;1776;Natal;João Pedro;Smartwatch QCY;Mary Carroll;feminino;boleto
2026-07-06 13:19:34.629957;1777;Recife;Carlos Silva;SmartTV OLED 4k TCL;Rosemarie House;feminino;pix
2026-07-06 13:46:36.006891;1778;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Wendy Allen;feminino;cartão de crédito
2026-07-06 14:06:34.319419;1779;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Michael Peterson;masculino;cartão de crédito
2026-07-06 15:10:35.065979;1780;Fortaleza;Ana Oliveira;Smartwatch QCY;Steven Maier;masculino;cartão de crédito
2026-07-06 17:08:36.056546;1781;Recife;Carlos Silva;Smartwatch QCY;Kathleen Looper;feminino;dinheiro
2026-07-06 18:03:32.255384;1782;São Paulo;Floriana Peixoto;PlayStation 5;Corey Stevens;masculino;dinheiro
2026-07-06 19:17:35.434286;1783;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Rachel Rumberger;feminino;cartão de crédito
2026-07-07 10:08:35.849438;1784;São Paulo;Floriana Peixoto;PlayStation 5;Lee Giampietro;feminino;dinheiro
2026-07-07 12:12:33.432395;1785;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Peggy Burnett;feminino;pix
2026-07-07 13:43:35.579209;1786;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Brian Bozeman;masculino;boleto
2026-07-07 18:10:34.505284;1787;Natal;João Pedro;Smartwatch QCY;Helen Mcdaniel;feminino;cartão de crédito
2026-07-08 11:10:33.496722;1788;Recife;Fernanda Costa;Smartwatch QCY;Lisa Ranney;feminino;dinheiro
2026-07-08 13:32:36.376059;1789;Salvador;Francisco José;PlayStation 5;Robert Leverette;masculino;pix
2026-07-08 15:34:33.253515;1790;Salvador;Francisco José;SmartTV OLED 4k TCL;Viola Dorris;feminino;cartão de crédito
2026-07-08 16:43:34.535386;1791;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Steven Stewart;masculino;boleto
2026-07-08 16:58:32.716302;1792;Natal;João Pedro;PlayStation 5;Mary Baker;feminino;dinheiro
2026-07-08 17:06:35.248967;1793;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Christopher Cox;masculino;pix
2026-07-09 10:00:35.310061;1794;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Chris Marshall;masculino;cartão de crédito
2026-07-09 11:30:32.309493;1795;Fortaleza;Matheus Pereira;Smartwatch QCY;Brian Gooden;masculino;cartão de crédito
2026-07-09 12:14:32.546238;1796;Recife;Carlos Silva;SmartTV OLED 4k TCL;Barbara Brandwein;feminino;dinheiro
2026-07-09 13:15:33.128985;1797;Recife;Carlos Silva;Smartwatch QCY;Brenda Johnson;feminino;dinheiro
2026-07-09 15:23:35.053245;1798;Recife;Carlos Silva;Smartphone Samsung Galaxy;Elizabeth Sanchez;feminino;dinheiro
2026-07-09 17:23:32.918404;1799;Recife;Fernanda Costa;Geladeira Eletrolux;Robert Brislin;masculino;dinheiro
2026-07-09 17:49:36.210699;1800;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Bobbie Gardner;feminino;cartão de crédito
2026-07-10 14:48:35.089844;1801;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Mildred Kramer;feminino;boleto
2026-07-10 15:24:34.046314;1802;São Paulo;Maurício Peçanha;Smartwatch QCY;Roberto Rutherford;masculino;dinheiro
2026-07-10 17:54:35.711393;1803;Salvador;Francisco José;SmartTV OLED 4k TCL;Pedro Gray;masculino;boleto
2026-07-10 19:22:34.014021;1804;São Paulo;Maurício Peçanha;PlayStation 5;Karen Rodgers;feminino;pix
2026-07-10 20:05:33.275548;1805;São Paulo;Floriana Peixoto;PlayStation 5;Cheree Coons;feminino;cartão de crédito
2026-07-11 12:27:34.126901;1806;Recife;Carlos Silva;PlayStation 5;Paul Sanchez;masculino;pix
2026-07-11 14:05:36.359107;1807;Natal;Clara Neves;PlayStation 5;Kevin Eger;masculino;dinheiro
2026-07-11 16:32:33.317962;1808;Salvador;Francisco José;Geladeira Eletrolux;Joyce Jones;feminino;cartão de crédito
2026-07-11 16:57:32.830502;1809;Recife;Carlos Silva;PlayStation 5;Bo Mcanulty;masculino;boleto
2026-07-11 20:11:35.795106;1810;Natal;João Pedro;Geladeira Eletrolux;Gloria Montgomery;feminino;cartão de crédito
2026-07-12 16:15:34.126988;1811;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Michael Beavers;masculino;pix
2026-07-12 18:10:36.132228;1812;Salvador;Carla Montenegro;Smartwatch QCY;Dustin Degroot;masculino;dinheiro
2026-07-13 09:59:32.363996;1813;Natal;Clara Neves;Geladeira Eletrolux;Richard Cummings;masculino;boleto
2026-07-13 11:49:34.606465;1814;Natal;Clara Neves;Smartphone Samsung Galaxy;Evelyn Wolff;feminino;boleto
2026-07-13 12:18:36.144387;1815;Fortaleza;Ana Oliveira;Smartwatch QCY;Donna Kirby;feminino;boleto
2026-07-13 15:05:33.709630;1816;Salvador;Francisco José;Smartwatch QCY;Michael Graham;masculino;pix
2026-07-13 18:20:35.820525;1817;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Sandra Gentsy;feminino;cartão de crédito
2026-07-13 18:31:35.675546;1818;Recife;Carlos Silva;Geladeira Eletrolux;Michael White;masculino;boleto
2026-07-13 18:44:32.210314;1819;Recife;Fernanda Costa;SmartTV OLED 4k TCL;George Guerra;masculino;boleto
2026-07-14 15:27:35.305964;1820;Recife;Fernanda Costa;Geladeira Eletrolux;Bradford Pierce;masculino;pix
2026-07-14 18:08:33.277894;1821;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;David Woods;masculino;pix
2026-07-15 11:39:35.857941;1822;Salvador;Francisco José;Geladeira Eletrolux;Nancy Villeneuve;feminino;cartão de crédito
2026-07-15 15:02:32.304788;1823;Fortaleza;Matheus Pereira;PlayStation 5;Megan Pineiro;feminino;dinheiro
2026-07-15 15:25:32.783803;1824;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Annie Fincham;feminino;pix
2026-07-15 17:28:34.128338;1825;São Paulo;Maurício Peçanha;PlayStation 5;Audrey Provencher;feminino;cartão de crédito
2026-07-15 18:19:35.335474;1826;Salvador;Carla Montenegro;Smartwatch QCY;Elaine Mull;feminino;pix
2026-07-15 18:45:35.551665;1827;Salvador;Francisco José;PlayStation 5;Grace Taylor;feminino;cartão de crédito
2026-07-16 13:51:34.983057;1828;Recife;Fernanda Costa;Smartphone Samsung Galaxy;John Rodriguez;masculino;dinheiro
2026-07-16 18:59:34.582255;1829;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Barbara Herring;feminino;dinheiro
2026-07-16 20:13:32.239137;1830;Natal;João Pedro;Smartphone Samsung Galaxy;Brenton Morabito;masculino;pix
2026-07-17 10:32:36.209474;1831;Salvador;Francisco José;Smartwatch QCY;Christine Wilson;feminino;dinheiro
2026-07-17 10:58:33.496045;1832;São Paulo;Maurício Peçanha;Smartwatch QCY;Robert Vasquez;masculino;cartão de crédito
2026-07-17 13:14:33.350812;1833;Recife;Carlos Silva;Smartphone Samsung Galaxy;Christopher Evans;masculino;cartão de crédito
2026-07-17 14:34:35.493103;1834;Salvador;Carla Montenegro;PlayStation 5;Deidre Bell;feminino;dinheiro
2026-07-17 19:44:36.367754;1835;Recife;Fernanda Costa;PlayStation 5;Charles Dalal;masculino;cartão de crédito
2026-07-18 10:43:36.085865;1836;Recife;Fernanda Costa;PlayStation 5;Jane Skinner;feminino;dinheiro
2026-07-18 11:31:33.913584;1837;Fortaleza;Matheus Pereira;Smartwatch QCY;Paul Daniels;masculino;dinheiro
2026-07-18 16:34:36.451519;1838;Recife;Carlos Silva;Smartwatch QCY;Maria Hickernell;feminino;boleto
2026-07-18 17:56:35.782677;1839;Salvador;Francisco José;SmartTV OLED 4k TCL;Carl Lopez;masculino;pix
2026-07-18 19:25:34.866313;1840;Salvador;Francisco José;Smartphone Samsung Galaxy;Larry Hofstetter;masculino;pix
2026-07-18 19:30:34.426802;1841;Natal;João Pedro;Smartphone Samsung Galaxy;Jason Douglas;masculino;pix
2026-07-18 20:11:35.228299;1842;Salvador;Francisco José;Smartphone Samsung Galaxy;Gloria Bale;feminino;pix
2026-07-19 10:41:32.210567;1843;São Paulo;Floriana Peixoto;Smartwatch QCY;James Jacks;masculino;cartão de crédito
2026-07-19 12:21:35.023064;1844;Salvador;Carla Montenegro;Geladeira Eletrolux;Philip Young;masculino;boleto
2026-07-19 13:01:36.225204;1845;Natal;Clara Neves;PlayStation 5;Jonathan Howland;masculino;boleto
2026-07-19 14:05:34.973734;1846;Recife;Carlos Silva;Geladeira Eletrolux;Johnny Toney;masculino;pix
2026-07-19 14:14:33.535205;1847;São Paulo;Floriana Peixoto;PlayStation 5;Alpha Mendoza;feminino;dinheiro
2026-07-19 14:36:33.298721;1848;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Barbara Montanez;feminino;boleto
2026-07-19 20:18:35.719004;1849;Fortaleza;Ana Oliveira;PlayStation 5;Janet Dickinson;feminino;pix
2026-07-20 09:43:33.798127;1850;Salvador;Francisco José;PlayStation 5;Virginia Ecton;feminino;boleto
2026-07-20 12:51:32.471953;1851;Fortaleza;Ana Oliveira;PlayStation 5;Christine Creamer;feminino;cartão de crédito
2026-07-20 13:06:34.589023;1852;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Nicole Neal;feminino;cartão de crédito
2026-07-20 15:25:33.914840;1853;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Susan Patel;feminino;cartão de crédito
2026-07-20 15:47:36.413103;1854;Fortaleza;Matheus Pereira;PlayStation 5;Kenneth Armendariz;masculino;dinheiro
2026-07-20 17:09:36.296622;1855;Natal;Clara Neves;Smartwatch QCY;Jo Ferguson;feminino;cartão de crédito
2026-07-20 17:16:32.752620;1856;São Paulo;Floriana Peixoto;PlayStation 5;Anita Holden;feminino;boleto
2026-07-20 18:05:32.369290;1857;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Alvin Jackson;masculino;cartão de crédito
2026-07-21 10:31:33.090919;1858;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Eric Carbone;masculino;pix
2026-07-21 13:47:34.541340;1859;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Jennifer Patterson;feminino;cartão de crédito
2026-07-21 15:45:35.149397;1860;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Tiffany King;feminino;dinheiro
2026-07-21 16:16:35.018098;1861;Natal;Clara Neves;PlayStation 5;Kevin Uresti;masculino;pix
2026-07-22 11:25:33.936946;1862;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Robert Fletcher;masculino;boleto
2026-07-22 12:30:34.116004;1863;Fortaleza;Matheus Pereira;Smartwatch QCY;Kenneth Girard;masculino;dinheiro
2026-07-22 15:43:35.480808;1864;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Dianna Schmitt;feminino;boleto
2026-07-22 19:17:36.511153;1865;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;James Mackay;masculino;boleto
2026-07-23 09:44:32.527426;1866;Salvador;Francisco José;Smartwatch QCY;John Torres;masculino;pix
2026-07-23 09:47:36.504344;1867;Salvador;Carla Montenegro;Geladeira Eletrolux;Dianne Bain;feminino;dinheiro
2026-07-23 12:04:32.688316;1868;Natal;Clara Neves;Geladeira Eletrolux;Veronica Williamson;feminino;pix
2026-07-23 15:24:32.424365;1869;Salvador;Francisco José;SmartTV OLED 4k TCL;Jeffrey Blaisdell;masculino;dinheiro
2026-07-23 15:30:34.869822;1870;Salvador;Francisco José;Smartphone Samsung Galaxy;Heidi Lee;feminino;pix
2026-07-23 16:26:33.709053;1871;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Tamara Miller;feminino;boleto
2026-07-23 18:48:35.324578;1872;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Traci Glenn;feminino;cartão de crédito
2026-07-23 18:59:34.250295;1873;São Paulo;Floriana Peixoto;Smartwatch QCY;James Wall;masculino;dinheiro
2026-07-24 10:23:34.942043;1874;Fortaleza;Matheus Pereira;Geladeira Eletrolux;James Miles;masculino;pix
2026-07-24 11:18:32.288256;1875;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Pamela Desmond;feminino;boleto
2026-07-24 13:47:32.880044;1876;Salvador;Carla Montenegro;Smartwatch QCY;Mildred Dejardin;feminino;pix
2026-07-24 15:29:35.384818;1877;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Jose Benchoff;masculino;pix
2026-07-24 20:02:34.428600;1878;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Karen Underwood;feminino;boleto
2026-07-24 20:43:34.722466;1879;Recife;Fernanda Costa;PlayStation 5;James Folkerts;masculino;dinheiro
2026-07-25 13:13:33.668979;1880;Recife;Fernanda Costa;Geladeira Eletrolux;Jack Gullatte;masculino;pix
2026-07-25 13:32:34.987881;1881;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Donald Manley;masculino;pix
2026-07-25 17:35:35.268025;1882;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Marguerite Mcquillen;feminino;pix
2026-07-25 19:07:33.676865;1883;Natal;João Pedro;Geladeira Eletrolux;Samuel Skinner;masculino;boleto
2026-07-26 14:52:34.272602;1884;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;John Mclean;masculino;boleto
2026-07-26 15:37:32.723090;1885;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Terry Carrillo;feminino;boleto
2026-07-26 19:58:33.989593;1886;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Alfredo Romanik;masculino;boleto
2026-07-27 10:56:35.628687;1887;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Olive Farnsworth;feminino;cartão de crédito
2026-07-27 14:11:34.547168;1888;Natal;João Pedro;PlayStation 5;Anthony Pinero;masculino;boleto
2026-07-27 15:00:34.531237;1889;Salvador;Carla Montenegro;PlayStation 5;Brittany Velazquez;feminino;boleto
2026-07-27 16:46:36.083877;1890;Natal;João Pedro;Geladeira Eletrolux;Dana Thomas;feminino;boleto
2026-07-27 16:47:35.177144;1891;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Deanna Yale;feminino;cartão de crédito
2026-07-27 17:14:33.843454;1892;Fortaleza;Ana Oliveira;Smartwatch QCY;Elizabeth Israels;feminino;cartão de crédito
2026-07-27 17:49:35.413713;1893;Salvador;Francisco José;Geladeira Eletrolux;Jessica Jones;feminino;pix
2026-07-27 20:03:35.202503;1894;Natal;João Pedro;Smartwatch QCY;Anita Inabinet;feminino;cartão de crédito
2026-07-28 09:52:34.209019;1895;Fortaleza;Ana Oliveira;PlayStation 5;Augustine Kilbane;masculino;boleto
2026-07-28 11:24:32.393364;1896;São Paulo;Floriana Peixoto;PlayStation 5;Albert Medill;masculino;cartão de crédito
2026-07-28 12:43:34.080160;1897;Salvador;Francisco José;SmartTV OLED 4k TCL;Betty Davis;feminino;boleto
2026-07-28 16:41:33.332296;1898;Natal;Clara Neves;SmartTV OLED 4k TCL;Donna Severn;feminino;pix
2026-07-28 17:50:34.764279;1899;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Brian Conrow;masculino;boleto
2026-07-28 18:16:32.906347;1900;Salvador;Francisco José;SmartTV OLED 4k TCL;Mattie Walker;feminino;pix
2026-07-29 12:14:35.406799;1901;Recife;Fernanda Costa;Smartwatch QCY;Charles Cox;masculino;dinheiro
2026-07-29 15:59:33.005192;1902;Natal;João Pedro;Geladeira Eletrolux;James Robinson;masculino;dinheiro
2026-07-29 16:14:35.888221;1903;Natal;João Pedro;PlayStation 5;Ronald Moreno;masculino;dinheiro
2026-07-29 16:30:32.723413;1904;Salvador;Carla Montenegro;PlayStation 5;Larry Williams;masculino;pix
2026-07-30 09:50:35.945674;1905;Natal;João Pedro;Smartphone Samsung Galaxy;Debra Jones;feminino;dinheiro
2026-07-31 10:54:35.174508;1906;Salvador;Francisco José;Smartphone Samsung Galaxy;Margaret Field;feminino;dinheiro
2026-07-31 11:34:35.465992;1907;Fortaleza;Matheus Pereira;Smartwatch QCY;Maria Frazier;feminino;pix
2026-07-31 14:22:33.277756;1908;Natal;Clara Neves;Smartphone Samsung Galaxy;Lois Richards;feminino;dinheiro
2026-08-01 11:56:32.746957;1909;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Monica Hill;feminino;boleto
2026-08-01 13:23:33.259042;1910;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Alida Cambria;feminino;cartão de crédito
2026-08-01 18:49:35.478336;1911;São Paulo;Floriana Peixoto;Geladeira Eletrolux;John Richardson;masculino;dinheiro
